SiC super cell

5776 atoms
4 atom types

0 21.800000 xlo xhi
0 21.800000 ylo yhi
0 21.800000 zlo zhi

Masses

1 28.0855
2 12.0107
3 12.0107
4 12.0107

Atoms

402 1 19.620000 2.180000 0.000000
403 1 19.620000 0.000000 2.180000
404 1 17.440000 2.180000 2.180000
405 1 17.440000 0.000000 4.360000
406 1 19.620000 2.180000 4.360000
407 1 19.620000 0.000000 6.540000
408 1 17.440000 2.180000 6.540000
409 1 17.440000 0.000000 8.720000
410 1 19.620000 2.180000 8.720000
411 1 19.620000 0.000000 10.900000
412 1 17.440000 2.180000 10.900000
413 1 17.440000 0.000000 13.080000
414 1 19.620000 2.180000 13.080000
415 1 19.620000 0.000000 15.260000
416 1 17.440000 2.180000 15.260000
417 1 17.440000 0.000000 17.440000
418 1 19.620000 2.180000 17.440000
419 1 19.620000 0.000000 19.620000
420 1 17.440000 2.180000 19.620000
421 1 17.440000 4.360000 0.000000
422 1 19.620000 6.540000 0.000000
423 1 19.620000 4.360000 2.180000
424 1 17.440000 6.540000 2.180000
425 1 17.440000 4.360000 4.360000
426 1 19.620000 6.540000 4.360000
427 1 19.620000 4.360000 6.540000
428 1 17.440000 6.540000 6.540000
429 1 17.440000 4.360000 8.720000
430 1 19.620000 6.540000 8.720000
431 1 19.620000 4.360000 10.900000
432 1 17.440000 6.540000 10.900000
433 1 17.440000 4.360000 13.080000
434 1 19.620000 6.540000 13.080000
435 1 19.620000 4.360000 15.260000
436 1 17.440000 6.540000 15.260000
437 1 17.440000 4.360000 17.440000
438 1 19.620000 6.540000 17.440000
439 1 19.620000 4.360000 19.620000
440 1 17.440000 6.540000 19.620000
441 1 17.440000 8.720000 0.000000
442 1 19.620000 10.900000 0.000000
443 1 19.620000 8.720000 2.180000
444 1 17.440000 10.900000 2.180000
445 1 17.440000 8.720000 4.360000
446 1 19.620000 10.900000 4.360000
447 1 19.620000 8.720000 6.540000
448 1 17.440000 10.900000 6.540000
449 1 17.440000 8.720000 8.720000
450 1 19.620000 10.900000 8.720000
451 1 19.620000 8.720000 10.900000
452 1 17.440000 10.900000 10.900000
453 1 17.440000 8.720000 13.080000
454 1 19.620000 10.900000 13.080000
455 1 19.620000 8.720000 15.260000
456 1 17.440000 10.900000 15.260000
457 1 17.440000 8.720000 17.440000
458 1 19.620000 10.900000 17.440000
459 1 19.620000 8.720000 19.620000
460 1 17.440000 10.900000 19.620000
461 1 17.440000 13.080000 0.000000
462 1 19.620000 15.260000 0.000000
463 1 19.620000 13.080000 2.180000
464 1 17.440000 15.260000 2.180000
465 1 17.440000 13.080000 4.360000
466 1 19.620000 15.260000 4.360000
467 1 19.620000 13.080000 6.540000
468 1 17.440000 15.260000 6.540000
469 1 17.440000 13.080000 8.720000
470 1 19.620000 15.260000 8.720000
471 1 19.620000 13.080000 10.900000
472 1 17.440000 15.260000 10.900000
473 1 17.440000 13.080000 13.080000
474 1 19.620000 15.260000 13.080000
475 1 19.620000 13.080000 15.260000
476 1 17.440000 15.260000 15.260000
477 1 17.440000 13.080000 17.440000
478 1 19.620000 15.260000 17.440000
479 1 19.620000 13.080000 19.620000
480 1 17.440000 15.260000 19.620000
481 1 17.440000 17.440000 0.000000
482 1 19.620000 19.620000 0.000000
483 1 19.620000 17.440000 2.180000
484 1 17.440000 19.620000 2.180000
485 1 17.440000 17.440000 4.360000
486 1 19.620000 19.620000 4.360000
487 1 19.620000 17.440000 6.540000
488 1 17.440000 19.620000 6.540000
489 1 17.440000 17.440000 8.720000
490 1 19.620000 19.620000 8.720000
491 1 19.620000 17.440000 10.900000
492 1 17.440000 19.620000 10.900000
493 1 17.440000 17.440000 13.080000
494 1 19.620000 19.620000 13.080000
495 1 19.620000 17.440000 15.260000
496 1 17.440000 19.620000 15.260000
497 1 17.440000 17.440000 17.440000
498 1 19.620000 19.620000 17.440000
499 1 19.620000 17.440000 19.620000
500 1 17.440000 19.620000 19.620000
